,longitude,latitude,hashtags,date_taken,url,cluster
1366,4.843,45.761,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, lyon3, fêtedeslumières, préfecture, 8décembre, 3e, saône, 3ème, troisième, 8december, 69003, 3earrondissement, 3èmearrondissement, troisièmearrondissement]",7/12/2008_21:20,http://farm4.staticflickr.com/3249/3121251781_657895e9fd_t.jpg,34
50194,4.843,45.761,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, lyon3, fêtedeslumières, préfecture, 8décembre, 3e, saône, 3ème, troisième, 8december, 69003, 3earrondissement, 3èmearrondissement, troisièmearrondissement]",7/12/2008_21:18,http://farm4.staticflickr.com/3294/3121250761_91e7cc5c20_t.jpg,34
55259,4.843,45.761,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, lyon3, fêtedeslumières, préfecture, 8décembre, 3e, saône, 3ème, troisième, 8december, 69003, 3earrondissement, 3èmearrondissement, troisièmearrondissement]",7/12/2008_21:32,http://farm4.staticflickr.com/3123/3122091538_ea85960618_t.jpg,34
36607,4.8427,45.761,"[lyon, 2008, lumières]",9/12/2008_0:27,http://farm4.staticflickr.com/3126/3095704769_4f511269ef_t.jpg,34
50890,4.843,45.761,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, lyon3, fêtedeslumières, 8décembre, 3e, 3ème, grandlyon, rhônealpes, troisième, december8, 8dec, dec8, 8december, 69003, 8thdecember, 3earrondissement, 3èmearrondissement, troisièmearrondissement, fêtedeslumières2009]",7/12/2009_0:40,http://farm3.staticflickr.com/2523/4176203921_1b83c3a3c4_t.jpg,34
1509,4.843,45.761,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, lyon3, fêtedeslumières, 8décembre, 3e, 3ème, grandlyon, rhônealpes, troisième, december8, 8dec, dec8, 8december, 69003, 8thdecember, 3earrondissement, 3èmearrondissement, troisièmearrondissement, fêtedeslumières2009]",7/12/2009_0:42,http://farm3.staticflickr.com/2797/4176962638_2b7c494cb0_t.jpg,34
45623,4.843,45.761,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, lyon3, fêtedeslumières, préfecture, 8décembre, 3e, saône, 3ème, troisième, 8december, 69003, 3earrondissement, 3èmearrondissement, troisièmearrondissement]",7/12/2008_21:16,http://farm4.staticflickr.com/3094/3122076218_769153403c_t.jpg,34
5678,4.843,45.761,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, lyon3, fêtedeslumières, préfecture, 8décembre, 3e, saône, 3ème, troisième, 8december, 69003, 3earrondissement, 3èmearrondissement, troisièmearrondissement]",7/12/2008_21:30,http://farm4.staticflickr.com/3082/3121261037_d6959c78df_t.jpg,34
15313,4.843,45.761,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, lyon3, fêtedeslumières, préfecture, 8décembre, 3e, saône, 3ème, troisième, 8december, 69003, 3earrondissement, 3èmearrondissement, troisièmearrondissement]",7/12/2008_21:22,http://farm4.staticflickr.com/3202/3122082182_816fa4b59d_t.jpg,34
10418,4.843,45.761,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, lyon3, fêtedeslumières, préfecture, 8décembre, 3e, saône, 3ème, troisième, 8december, 69003, 3earrondissement, 3èmearrondissement, troisièmearrondissement]",7/12/2008_21:26,http://farm4.staticflickr.com/3079/3122083930_aebf0989b4_t.jpg,34
57062,4.843,45.761,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, lyon3, fêtedeslumières, préfecture, 8décembre, 3e, saône, 3ème, troisième, 8december, 69003, 3earrondissement, 3èmearrondissement, troisièmearrondissement]",7/12/2008_21:21,http://farm4.staticflickr.com/3295/3122080626_be2cb606b6_t.jpg,34
12972,4.8443,45.777,"[france, lyon, 2009, fêtedeslumières, têtedor, lightfestival, fetedeslumieres, fetedeslumieres09]",7/12/2009_22:43,http://farm3.staticflickr.com/2724/4176910457_0363b3c808_t.jpg,35
1784,4.8443,45.777,"[france, night, lyon]",7/12/2008_0:10,http://farm4.staticflickr.com/3465/3200134370_b2d3f3d5cb_t.jpg,35
9421,4.8443,45.777,"[france, night, lyon]",7/12/2008_0:35,http://farm4.staticflickr.com/3133/3200135394_31963b4c48_t.jpg,35
37455,4.8435,45.777,"[street, light, france, rain, silhouette, backlight, night, umbrella, rainbow, published, lyon, lumière, pluie, explore, nuit, 2009, festivaloflights, ya, contrejour, arcenciel, parapluie, fêtedeslumières, contraluce, publiées, bergesdurhône, conlapioggia, 8décembre2009, hypnotictac, tictaclanuitdestemps, goforitin2010anne, ©annedhuart, backlightmag, rencontresderue]",7/12/2009_23:3,http://farm3.staticflickr.com/2734/4212808067_4fd8d42b5f_t.jpg,35
6337,4.8441,45.777,"[france, night, december, lyon, nuit, rho?nealpes, fe?tedeslumie?res]",8/12/2008_14:40,http://farm4.staticflickr.com/3185/3094137574_07cb678a6d_t.jpg,35
2241,4.8445,45.777,"[lyon, nuit, lightroom, fêtedeslumières, aat]",6/12/2008_21:36,http://farm4.staticflickr.com/3223/3088023090_0f7195c2e4_t.jpg,35
39807,4.8441,45.777,"[france, festival, lights, lyon, fete, 2008, lumieres, decembre]",6/12/2008_23:54,http://farm4.staticflickr.com/3164/3088827299_9db90b8622_t.jpg,35
37479,4.8435,45.777,"[france, december, lyon, rhône, fête, 2008, lumières, berges, décembre, 6ème, fêtedeslumières, 8décembre, 6e, 6èmearrondissement, sixième, brotteaux, 8december, 69006, 6earrondissement, bergesdurhône, sixièmearrondissement, lyon6]",6/12/2008_23:55,http://farm4.staticflickr.com/3112/3121619532_380eff5c97_t.jpg,35
1170,4.8443,45.777,"[light, france, festival, lyon, fête, 2008, lumières, fêtedeslumières, têtedor, 8decembre, fetedeslumieres, fetedeslumieres08]",7/12/2008_20:37,http://farm4.staticflickr.com/3173/3104548556_b16ba5792f_t.jpg,35
33810,4.844,45.777,[],8/12/2008_23:46,http://farm4.staticflickr.com/3127/3091706013_442ec73a40_t.jpg,35
54745,4.8447,45.777,"[geotagged, lyon, 2009, fêtedeslumières, parctêtedor, christianbaudet]",8/12/2009_18:18,http://farm3.staticflickr.com/2734/4204216273_a6a11673f3_t.jpg,35
44531,4.8441,45.777,"[france, festival, lights, lyon, fete, 2008, lumieres, decembre]",6/12/2008_23:37,http://farm4.staticflickr.com/3025/3088822851_06fd7da4ca_t.jpg,35
6627,4.8447,45.777,"[lyon, 2008, fêtedeslumières]",7/12/2008_23:31,http://farm4.staticflickr.com/3080/3093019102_1d455b4c7e_t.jpg,35
1215,4.8443,45.777,"[france, night, lyon]",7/12/2008_0:34,http://farm4.staticflickr.com/3390/3199289681_e0408a9f69_t.jpg,35
31878,4.8441,45.777,"[france, night, december, lyon, nuit, rho?nealpes, fe?tedeslumie?res]",8/12/2008_14:32,http://farm4.staticflickr.com/3154/3093294521_5818fe9364_t.jpg,35
40671,4.8432,45.777,"[france, festival, lights, lyon, fete, 2008, lumieres, decembre]",6/12/2008_23:29,http://farm4.staticflickr.com/3128/3088818351_4dd0209b87_t.jpg,35
11298,4.8433,45.777,"[france, december, lyon, rhône, fête, 2008, lumières, berges, décembre, 6ème, fêtedeslumières, 8décembre, 6e, 6èmearrondissement, sixième, brotteaux, 8december, 69006, 6earrondissement, bergesdurhône, sixièmearrondissement, lyon6]",6/12/2008_23:58,http://farm4.staticflickr.com/3225/3121620834_6d0257cb51_t.jpg,35
11347,4.8447,45.777,"[lyon, 2008, fêtedeslumières]",7/12/2008_23:31,http://farm4.staticflickr.com/3183/3092172367_085bd6b83c_t.jpg,35
19461,4.8441,45.777,"[france, night, december, lyon, nuit, rho?nealpes, fe?tedeslumie?res]",8/12/2008_14:36,http://farm4.staticflickr.com/3143/3094137820_d667c5a4b4_t.jpg,35
44812,4.8446,45.777,"[park, france, december, lyon, fête, 2008, parc, lumières, décembre, 6ème, fêtedeslumières, 8décembre, têtedor, 6e, 6èmearrondissement, sixième, parcdelatêtedor, 8december, 69006, 6earrondissement, sixièmearrondissement, lyon6]",6/12/2008_23:50,http://farm4.staticflickr.com/3124/3120876205_6f6cc62515_t.jpg,35
58753,4.8446,45.777,"[park, france, december, lyon, fête, 2008, parc, lumières, décembre, 6ème, fêtedeslumières, 8décembre, têtedor, 6e, 6èmearrondissement, sixième, parcdelatêtedor, 8december, 69006, 6earrondissement, sixièmearrondissement, lyon6]",6/12/2008_23:50,http://farm4.staticflickr.com/3252/3120877101_fa7a7b036e_t.jpg,35
33893,4.8448,45.777,"[france, photoshop, lyon, sony, des, fete, 16, 28, alpha, 50, 77, ssm, lumieres, fdl]",9/12/2011_23:6,http://farm8.staticflickr.com/7172/6486404755_c60dc477eb_t.jpg,35
2815,4.8448,45.777,"[park, france, december, lyon, fête, 2008, parc, lumières, décembre, 6ème, fêtedeslumières, 8décembre, têtedor, 6e, 6èmearrondissement, sixième, parcdelatêtedor, 8december, 69006, 6earrondissement, sixièmearrondissement, lyon6]",6/12/2008_23:13,http://farm4.staticflickr.com/3127/3120862295_b59400f40b_t.jpg,35
50060,4.8433,45.777,"[france, december, lyon, rhône, fête, 2008, lumières, berges, décembre, 6ème, fêtedeslumières, 8décembre, 6e, 6èmearrondissement, sixième, brotteaux, 8december, 69006, 6earrondissement, bergesdurhône, sixièmearrondissement, lyon6]",6/12/2008_23:57,http://farm4.staticflickr.com/3191/3120794399_e6fa392da5_t.jpg,35
34448,4.8448,45.777,"[fire, lyon, fête, parc, feu, lumières, 2010, têtedor, sylvainmestre]",9/12/2010_21:21,http://farm6.staticflickr.com/5123/5254897641_514ab7824f_t.jpg,35
4816,4.8448,45.777,"[lyon, 2008, lumières]",7/12/2008_19:27,http://farm4.staticflickr.com/3264/3095755667_a67ab15776_t.jpg,35
56258,4.8448,45.777,"[park, france, december, lyon, fête, 2008, parc, lumières, décembre, 6ème, fêtedeslumières, 8décembre, têtedor, 6e, 6èmearrondissement, sixième, parcdelatêtedor, 8december, 69006, 6earrondissement, sixièmearrondissement, lyon6]",6/12/2008_23:13,http://farm4.staticflickr.com/3115/3120861567_cb30efc38f_t.jpg,35
51646,4.8444,45.777,[],9/12/2008_1:30,http://farm6.staticflickr.com/5192/7181780993_6bb309b62a_t.jpg,35
49160,4.8448,45.777,"[lyon, 2008, lumières]",7/12/2008_19:18,http://farm4.staticflickr.com/3138/3096381276_5f672cec85_t.jpg,35
26337,4.8433,45.777,"[france, december, lyon, rhône, fête, 2008, lumières, berges, décembre, 6ème, fêtedeslumières, 8décembre, 6e, 6èmearrondissement, sixième, brotteaux, 8december, 69006, 6earrondissement, bergesdurhône, sixièmearrondissement, lyon6]",6/12/2008_23:53,http://farm4.staticflickr.com/3231/3120792851_45e2facd92_t.jpg,35
25298,4.8432,45.777,"[france, festival, lights, lyon, fete, 2008, lumieres, decembre]",6/12/2008_23:31,http://farm4.staticflickr.com/3002/3088819361_31798073ba_t.jpg,35
13846,4.8435,45.777,"[light, france, night, lyon, lumière, explore, frontpage, nuit, festivaloflights, ya, tictac, 2010, petergabriel, fêtedeslumières, redrain, bergesdurhône, pluierouge, ©annedhuart]",7/12/2009_23:5,http://farm5.staticflickr.com/4045/4265953947_565b3b874f_t.jpg,35
42500,4.8441,45.777,"[france, night, december, lyon, nuit, rho?nealpes, fe?tedeslumie?res]",8/12/2008_14:33,http://farm4.staticflickr.com/3189/3093294887_1888530240_t.jpg,35
43273,4.844,45.777,[],8/12/2008_23:46,http://farm4.staticflickr.com/3229/3091705811_9184de4428_t.jpg,35
36632,4.844,45.777,"[vision:outdoor=094, vision:sky=0922, vision:dark=0938]",7/12/2013_18:37,http://farm4.staticflickr.com/3679/11271916654_423e10b64a_t.jpg,35
13206,4.8435,45.777,"[light, france, night, lyon, lumière, explore, nuit, 2009, festivaloflights, ya, fêtedeslumières, bergesdurhône, 8décembre2009, hypnotictac, tictaclanuitdestemps, ©annedhuart]",7/12/2009_23:3,http://farm3.staticflickr.com/2686/4177135222_c849ac8e93_t.jpg,35
37880,4.844,45.777,[],8/12/2008_23:46,http://farm4.staticflickr.com/3053/3091706191_19b031440b_t.jpg,35
38391,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:18,http://farm4.staticflickr.com/3133/3120997439_ab08542dff_t.jpg,36
39255,4.8326,45.777,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, 4e, fêtedeslumières, 4ème, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 4earrondissement, quatrième, 8thdecember, 69004, 4èmearrondissement, lyon4, quatrièmearrondissement, fêtedeslumières2009]",7/12/2009_21:59,http://farm3.staticflickr.com/2653/4176353891_e92aff6a70_t.jpg,36
46437,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:4,http://farm4.staticflickr.com/3290/3121809382_b6baa082af_t.jpg,36
8827,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:16,http://farm4.staticflickr.com/3224/3120996219_0813346ebe_t.jpg,36
46231,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:10,http://farm4.staticflickr.com/3095/3121815212_89b4f04d76_t.jpg,36
7723,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:15,http://farm4.staticflickr.com/3087/3121820506_ddb8848529_t.jpg,36
29750,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:11,http://farm4.staticflickr.com/3106/3121819194_351442da86_t.jpg,36
52515,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:3,http://farm4.staticflickr.com/3207/3121806354_d70fa11a9d_t.jpg,36
14035,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:10,http://farm4.staticflickr.com/3117/3121816854_9088d662c5_t.jpg,36
51744,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:3,http://farm4.staticflickr.com/3213/3120979717_212285dffd_t.jpg,36
21534,4.8326,45.777,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, 4e, fêtedeslumières, 4ème, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 4earrondissement, quatrième, 8thdecember, 69004, 4èmearrondissement, lyon4, quatrièmearrondissement, fêtedeslumières2009]",7/12/2009_22:0,http://farm3.staticflickr.com/2501/4176356997_89bd639618_t.jpg,36
22344,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:15,http://farm4.staticflickr.com/3233/3120995461_4164c68c0d_t.jpg,36
8235,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_1:16,http://farm4.staticflickr.com/3128/3121805036_b03b68d0a1_t.jpg,36
45204,4.833,45.777,"[streetart, france, lyon, plateau, croixrousse, 4e, 4ème, arturbain, pentes, pentesdelacroixrousse, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement]",7/12/2008_23:2,http://farm4.staticflickr.com/3225/3120761689_18afea917d_t.jpg,36
25442,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:18,http://farm4.staticflickr.com/3225/3121823934_e627523626_t.jpg,36
11129,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:17,http://farm4.staticflickr.com/3177/3120996753_0f3ea72a33_t.jpg,36
34485,4.8326,45.777,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, 4e, fêtedeslumières, 4ème, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 4earrondissement, quatrième, 8thdecember, 69004, 4èmearrondissement, lyon4, quatrièmearrondissement, fêtedeslumières2009]",7/12/2009_21:54,http://farm5.staticflickr.com/4004/4177107280_fec2482384_t.jpg,36
18258,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:6,http://farm4.staticflickr.com/3122/3121812062_ae3e8e6914_t.jpg,36
40469,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:6,http://farm4.staticflickr.com/3205/3121811162_38417d8662_t.jpg,36
24937,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:4,http://farm4.staticflickr.com/3088/3120982653_3accdb9e58_t.jpg,36
10873,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:14,http://farm4.staticflickr.com/3289/3121819776_d75c6342b9_t.jpg,36
48126,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:11,http://farm4.staticflickr.com/3083/3121817770_4331e535c7_t.jpg,36
36931,4.8322,45.777,"[france, december, lyon, plateau, 2008, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, pentes, 8december, pentesdelacroixrousse, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement]",7/12/2008_1:14,http://farm4.staticflickr.com/3201/3121579918_d5c9b8f515_t.jpg,36
40923,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:7,http://farm4.staticflickr.com/3235/3121813514_14da3f3f84_t.jpg,36
13486,4.8326,45.777,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, 4e, fêtedeslumières, 4ème, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 4earrondissement, quatrième, 8thdecember, 69004, 4èmearrondissement, lyon4, quatrièmearrondissement, fêtedeslumières2009]",7/12/2009_21:57,http://farm3.staticflickr.com/2659/4177109994_da68985a2e_t.jpg,36
23994,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:3,http://farm4.staticflickr.com/3214/3121807224_5e78f50455_t.jpg,36
31989,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:4,http://farm4.staticflickr.com/3110/3121807870_f89d0913a3_t.jpg,36
16770,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:11,http://farm4.staticflickr.com/3200/3120992809_732f534338_t.jpg,36
2247,4.8326,45.777,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, 4e, fêtedeslumières, 4ème, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 4earrondissement, quatrième, 8thdecember, 69004, 4èmearrondissement, lyon4, quatrièmearrondissement, fêtedeslumières2009]",7/12/2009_22:0,http://farm3.staticflickr.com/2756/4177114308_25f24dd670_t.jpg,36
49910,4.8326,45.777,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, 4e, fêtedeslumières, 4ème, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 4earrondissement, quatrième, 8thdecember, 69004, 4èmearrondissement, lyon4, quatrièmearrondissement, fêtedeslumières2009]",7/12/2009_21:57,http://farm5.staticflickr.com/4005/4177108676_d1479cbb68_t.jpg,36
6976,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:9,http://farm4.staticflickr.com/3207/3120988503_7d95f9e432_t.jpg,36
14386,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:10,http://farm4.staticflickr.com/3257/3121816024_0564ecf9cb_t.jpg,36
17407,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:5,http://farm4.staticflickr.com/3262/3120984489_bfe4c7aa6e_t.jpg,36
38562,4.8326,45.777,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, 4e, fêtedeslumières, 4ème, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 4earrondissement, quatrième, 8thdecember, 69004, 4èmearrondissement, lyon4, quatrièmearrondissement, fêtedeslumières2009]",7/12/2009_21:59,http://farm3.staticflickr.com/2598/4176352625_1eb2233bbc_t.jpg,36
8363,4.8326,45.777,"[france, december, lyon, plateau, fête, 2008, lumières, décembre, croixrousse, 4e, fêtedeslumières, 4ème, 8décembre, ivry, 8december, 4earrondissement, quatrième, 4èmearrondissement, lyon4, quatrièmearrondissement, plateaudelacroixrousse, jardinsdivry]",7/12/2008_23:6,http://farm4.staticflickr.com/3228/3121812806_c85391462b_t.jpg,36
19943,4.8402,45.754,"[france, december, lyon, fête, 2008, rivegauche, lumières, décembre, fêtedeslumières, 8décembre, 7ème, saône, 7e, septième, 8december, guillotière, 7earrondissement, 7èmearrondissement, septièmearrondissement]",8/12/2008_23:52,http://farm4.staticflickr.com/3123/3122066616_779c7578d6_t.jpg,37
19188,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:11,http://farm5.staticflickr.com/4006/4177382426_a0c9558bfe_t.jpg,37
32904,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:6,http://farm3.staticflickr.com/2521/4177369606_5cf75449c7_t.jpg,37
21390,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",6/12/2009_0:5,http://farm3.staticflickr.com/2779/4176195902_ffb40785e9_t.jpg,37
16470,4.8402,45.754,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 7ème, 7e, grandlyon, rhônealpes, septième, december8, 8dec, dec8, 8december, guillotière, 7earrondissement, 7èmearrondissement, 8thdecember, 69007, laguillotière, lyon7, fêtedeslumières2009, septièmearrondissement]",8/12/2009_21:11,http://farm5.staticflickr.com/4037/4176622781_bfef0c0e62_t.jpg,37
